Job Title,Salary,Experience Level
Research Scientist,134000.0,MI
Research Scientist,200000.0,MI
Research Scientist,136000.0,MI
Research Scientist,337000.0,SE
Research Scientist,237000.0,SE
Research Scientist,240240.0,SE
Research Scientist,231643.0,SE
Research Scientist,235400.0,MI
Research Scientist,218572.0,MI
Data Scientist,167500.0,SE
Data Scientist,138500.0,SE
Data Engineer,150600.0,MI
Data Engineer,102500.0,MI
Research Analyst,235410.0,EN
Research Analyst,108800.0,EN
Data Analyst,120012.0,EN
Data Analyst,77376.0,EN
Data Scientist,126500.0,MI
Data Scientist,93500.0,MI
Machine Learning Engineer,259500.0,MI
Machine Learning Engineer,113000.0,MI
Machine Learning Engineer,259500.0,MI
Machine Learning Engineer,113000.0,MI
Business Intelligence,207000.0,EX
Business Intelligence,153000.0,EX
Data Architect,207000.0,SE
Data Architect,176446.0,SE
Data Engineer,174000.0,SE
Data Engineer,116000.0,SE
Data Engineer,210000.0,SE
Data Engineer,124000.0,SE
Data Engineer,149500.0,MI
Data Engineer,110500.0,MI
Data Engineer,106700.0,MI
Data Engineer,57700.0,MI
Data Scientist,207000.0,SE
Data Scientist,150000.0,SE
Business Intelligence Engineer,195000.0,MI
Business Intelligence Engineer,140000.0,MI
Data Analyst,180000.0,EN
Data Analyst,135000.0,EN
Data Analyst,122000.0,EN
Data Analyst,94000.0,EN
Data Engineer,200000.0,SE
Data Engineer,147000.0,SE
Machine Learning Quality Engineer,233000.0,SE
Machine Learning Quality Engineer,137000.0,SE
Machine Learning Engineer,355000.0,SE
Machine Learning Engineer,213000.0,SE
Machine Learning Engineer,250000.0,SE
Machine Learning Engineer,195000.0,SE
Machine Learning Engineer,230000.0,SE
Machine Learning Engineer,150000.0,SE
Data Scientist,160000.0,SE
Data Scientist,135000.0,SE
Data Scientist,149000.0,MI
Data Scientist,103300.0,MI
Data Scientist,257600.0,SE
Data Scientist,146000.0,SE
Data Scientist,238000.0,SE
Data Scientist,150000.0,SE
Applied Scientist,260000.0,SE
Applied Scientist,150400.0,SE
Decision Scientist,145000.0,SE
Decision Scientist,125000.0,SE
Analytics Engineer,160400.0,SE
Analytics Engineer,128400.0,SE
AI Product Manager,197000.0,SE
AI Product Manager,159000.0,SE
Data Engineer,186100.0,SE
Data Engineer,105200.0,SE
Data Engineer,122000.0,SE
Data Engineer,94500.0,SE
Data Engineer,165000.0,MI
Data Engineer,115000.0,MI
Data Engineer,170000.0,SE
Data Engineer,120000.0,SE
Research Engineer,190000.0,MI
Research Engineer,160000.0,MI
Research Engineer,321800.0,SE
Research Engineer,157500.0,SE
Machine Learning Engineer,300200.0,SE
Machine Learning Engineer,170700.0,SE
Machine Learning Engineer,300200.0,SE
Machine Learning Engineer,170700.0,SE
Research Engineer,256500.0,SE
Research Engineer,170700.0,SE
Research Scientist,208000.0,SE
Research Scientist,143000.0,SE
Data Architect,159000.0,SE
Data Architect,123000.0,SE
Data Engineer,200000.0,SE
Data Engineer,180000.0,SE
Data Engineer,234000.0,SE
Data Engineer,117000.0,SE
Data Engineer,234000.0,SE
Data Engineer,90000.0,SE
Research Engineer,314400.0,SE
Research Engineer,161600.0,SE
Data Scientist,314400.0,SE
Data Scientist,161600.0,SE
Data Scientist,286000.0,SE
Data Scientist,143000.0,SE
Data Scientist,234000.0,SE
Data Scientist,117000.0,SE
Data Scientist,216000.0,SE
Data Scientist,90000.0,SE
Data Scientist,180000.0,SE
Data Scientist,90000.0,SE
Applied Scientist,294000.0,SE
Applied Scientist,137600.0,SE
Data Quality Analyst,84700.0,EN
Data Quality Analyst,59500.0,EN
Data Analyst,95450.0,EN
Data Analyst,62400.0,EN
Data Analytics Consultant,123900.0,MI
Data Analytics Consultant,66100.0,MI
Data Analyst,80080.0,EN
Data Analyst,46000.0,EN
Data Analytics Consultant,123900.0,MI
Data Analytics Consultant,66100.0,MI
Data Analyst,155000.0,SE
Data Analyst,80000.0,SE
Data Scientist,154660.0,MI
Data Scientist,125270.0,MI
Data Scientist,196900.0,SE
Data Scientist,178418.0,SE
Data Engineer,160000.0,SE
Data Engineer,125000.0,SE
Data Analyst,96800.0,MI
Data Analyst,60600.0,MI
Research Scientist,290180.0,SE
Research Scientist,258524.0,SE
Research Scientist,290180.0,SE
Research Scientist,258524.0,SE
Business Intelligence,204600.0,MI
Business Intelligence,109400.0,MI
Data Scientist,188500.0,SE
Data Scientist,165100.0,SE
Data Analyst,84400.0,MI
Data Analyst,84400.0,MI
Machine Learning Engineer,243500.0,SE
Machine Learning Engineer,201400.0,SE
Machine Learning Engineer,267900.0,SE
Machine Learning Engineer,234700.0,SE
Data Engineer,188500.0,SE
Data Engineer,165100.0,SE
Data Engineer,243500.0,SE
Data Engineer,213400.0,SE
Data Scientist,188500.0,SE
Data Scientist,165100.0,SE
Data Engineer,720000.0,SE
Data Engineer,100000.0,SE
Data Engineer,200000.0,SE
Data Engineer,180000.0,SE
Data Engineer,187000.0,SE
Data Engineer,122400.0,SE
Data Engineer,80000.0,MI
Data Engineer,75000.0,MI
Data Engineer,80000.0,MI
Data Engineer,75000.0,MI
Data Engineer,259000.0,SE
Data Engineer,204000.0,SE
Data Engineer,115000.0,EN
Data Engineer,78000.0,EN
Data Modeler,140000.0,SE
Data Modeler,130000.0,SE
Research Scientist,258100.0,SE
Research Scientist,151900.0,SE
Machine Learning Engineer,250000.0,SE
Machine Learning Engineer,173400.0,SE
Data Scientist,272290.0,SE
Data Scientist,169400.0,SE
Data Scientist,257600.0,SE
Data Scientist,146000.0,SE
Data Scientist,123300.0,SE
Data Scientist,104800.0,SE
Data Specialist,34000.0,EN
Data Specialist,31000.0,EN
Research Engineer,240000.0,SE
Research Engineer,133000.0,SE
Business Intelligence Developer,89341.0,MI
Business Intelligence Developer,72813.0,MI
Data Analyst,105000.0,EN
Data Analyst,70000.0,EN
Data Analyst,80000.0,EN
Data Analyst,65000.0,EN
Data Analyst,90000.0,EN
Data Analyst,70000.0,EN
Data Operations Associate,80000.0,MI
Data Operations Associate,80000.0,MI
AI Data Scientist,60000.0,EN
Data Analyst,176000.0,MI
Data Analyst,124000.0,MI
Data Analytics Consultant,96938.0,MI
Data Analytics Consultant,59250.0,MI
Applied Scientist,250200.0,SE
Applied Scientist,117200.0,SE
Applied Scientist,208800.0,EN
Applied Scientist,98300.0,EN
Applied Scientist,250200.0,SE
Applied Scientist,117200.0,SE
Applied Scientist,252800.0,SE
Applied Scientist,130800.0,SE
Machine Learning Engineer,233700.0,SE
Machine Learning Engineer,120900.0,SE
Data Engineer,140000.0,SE
Data Engineer,120000.0,SE
Data Engineer,250200.0,SE
Data Engineer,117200.0,SE
Data Engineer,160000.0,EX
Data Engineer,100000.0,EX
Data Engineer,252800.0,MI
Data Engineer,130800.0,MI
Data Engineer,197400.0,SE
Data Engineer,105500.0,SE
Research Scientist,251000.0,SE
Research Scientist,177000.0,SE
Research Scientist,138000.0,MI
Research Scientist,86000.0,MI
Data Scientist,242000.0,SE
Data Scientist,173000.0,SE
Data Scientist,196900.0,MI
Data Scientist,175420.0,MI
Data Scientist,238600.0,SE
Data Scientist,112000.0,SE
Data Scientist,210000.0,SE
Data Scientist,177600.0,SE
Decision Scientist,185000.0,MI
Decision Scientist,133000.0,MI
Data Scientist,202000.0,MI
Data Scientist,115400.0,MI
Data Engineer,166000.0,SE
Data Engineer,82000.0,SE
Data Engineer,198000.0,SE
Data Engineer,94000.0,SE
Data Engineer,182400.0,SE
Data Engineer,136100.0,SE
Data Engineer,200200.0,SE
Data Engineer,149300.0,SE
Research Scientist,96200.0,MI
Research Scientist,69800.0,MI
Data Scientist,145000.0,SE
Data Scientist,104000.0,SE
Data Scientist,130000.0,SE
Data Scientist,104000.0,SE
Data Scientist,368400.0,SE
Data Scientist,331066.0,SE
Data Scientist,227000.0,SE
Data Scientist,198000.0,SE
Data Scientist,158200.0,MI
Data Scientist,65600.0,MI
Data Scientist,234000.0,SE
Data Scientist,117000.0,SE
Business Intelligence Specialist,235000.0,SE
Business Intelligence Specialist,100000.0,SE
Business Intelligence Analyst,100000.0,EN
Business Intelligence Analyst,49300.0,EN
Machine Learning Engineer,174000.0,MI
Machine Learning Engineer,147900.0,MI
Data Analyst,179820.0,SE
Data Analyst,143860.0,SE
Data Analyst,179820.0,SE
Data Analyst,143860.0,SE
Data Analyst,179820.0,SE
Data Analyst,143860.0,SE
Data Analytics Manager,93000.0,MI
Data Analytics Manager,93000.0,MI
Data Analyst,120000.0,SE
Data Analyst,110000.0,SE
AI Engineer,275000.0,MI
AI Engineer,175000.0,MI
AI Researcher,198000.0,SE
AI Researcher,132000.0,SE
Applied Scientist,260000.0,SE
Applied Scientist,150400.0,SE
BI Developer,110000.0,SE
BI Developer,95000.0,SE
Data Engineer,110000.0,SE
Data Engineer,95000.0,SE
Data Engineer,110000.0,SE
Data Engineer,110000.0,SE
Data Engineer,233000.0,SE
Data Engineer,137000.0,SE
Data Engineer,205600.0,MI
Data Engineer,118900.0,MI
BI Developer,241600.0,SE
BI Developer,109800.0,SE
Machine Learning Modeler,245400.0,SE
Machine Learning Modeler,139000.0,SE
Business Intelligence,115000.0,MI
Business Intelligence,93000.0,MI
Data Analyst,62000.0,EN
Data Analyst,55000.0,EN
Machine Learning Engineer,181600.0,SE
Machine Learning Engineer,125100.0,SE
Research Engineer,203000.0,MI
Research Engineer,133000.0,MI
Research Engineer,235680.0,SE
Research Engineer,153040.0,SE
Research Engineer,440000.0,SE
Research Engineer,295000.0,SE
Research Scientist,260000.0,SE
Research Scientist,192000.0,SE
Research Scientist,260000.0,SE
Research Scientist,192000.0,SE
Research Scientist,260000.0,SE
Research Scientist,192000.0,SE
Research Scientist,225000.0,SE
Research Scientist,166000.0,SE
Head of Data,232000.0,EX
Head of Data,172000.0,EX
Data Scientist,213500.0,SE
Data Scientist,174000.0,SE
Data Scientist,190000.0,SE
Data Scientist,167000.0,SE
Data Scientist,180000.0,SE
Data Scientist,150000.0,SE
Data Scientist,385000.0,MI
Data Scientist,245000.0,MI
Data Scientist,105000.0,SE
Data Scientist,70000.0,SE
Data Scientist,212800.0,SE
Data Scientist,125500.0,SE
Data Scientist,178400.0,MI
Data Scientist,163238.0,MI
Data Scientist,270000.0,SE
Data Scientist,190000.0,SE
Research Scientist,211500.0,SE
Research Scientist,136500.0,SE
AI Engineer,300000.0,MI
AI Engineer,250000.0,MI
Research Analyst,170000.0,SE
Research Analyst,130000.0,SE
Applied Scientist,260000.0,SE
Applied Scientist,150400.0,SE
Data Engineer,180000.0,MI
Data Engineer,150000.0,MI
Applied Scientist,260000.0,MI
Applied Scientist,150400.0,MI
Data Scientist,110000.0,EN
Data Scientist,110000.0,EN
Data Scientist,206000.0,SE
Data Scientist,106605.0,SE
Data Scientist,206000.0,SE
Data Scientist,97335.0,SE
Data Manager,95000.0,SE
Data Manager,66503.0,SE
Data Engineer,175100.0,EN
Data Engineer,72100.0,EN
Data Engineer,154500.0,MI
Data Engineer,55620.0,MI
Business Intelligence,190000.0,SE
Business Intelligence,190000.0,SE
Data Scientist,187000.0,MI
Data Scientist,127000.0,MI
Data Scientist,122900.0,SE
Data Scientist,122900.0,SE
Applied Scientist,200200.0,SE
Applied Scientist,194098.0,SE
Data Engineer,196900.0,SE
Data Engineer,175654.0,SE
ETL Developer,140000.0,SE
ETL Developer,130000.0,SE
Research Engineer,179000.0,SE
Research Engineer,85000.0,SE
Business Intelligence Analyst,126500.0,MI
Business Intelligence Analyst,75650.0,MI
Business Intelligence Analyst,127650.0,EN
Business Intelligence Analyst,94350.0,EN
Business Intelligence Engineer,108500.0,SE
Business Intelligence Engineer,78800.0,SE
Business Intelligence Engineer,172000.0,MI
Business Intelligence Engineer,75600.0,MI
Business Intelligence Analyst,147066.0,EN
Business Intelligence Analyst,133697.0,EN
Data Scientist,220000.0,SE
Data Scientist,96600.0,SE
Data Scientist,172000.0,SE
Data Scientist,75600.0,SE
Data Scientist,220000.0,MI
Data Scientist,96600.0,MI
Data Scientist,172000.0,EN
Data Scientist,75600.0,EN
Data Engineer,204200.0,SE
Data Engineer,122600.0,SE
Research Analyst,123000.0,EN
Research Analyst,54000.0,EN
Research Analyst,83300.0,EN
Research Analyst,47500.0,EN
Research Analyst,68500.0,EN
Research Analyst,39200.0,EN
Machine Learning Engineer,292200.0,SE
Machine Learning Engineer,199000.0,SE
Data Engineer,195000.0,SE
Data Engineer,175000.0,SE
Data Engineer,137000.0,MI
Data Engineer,60300.0,MI
Data Analyst,109800.0,SE
Data Analyst,65000.0,SE
Data Analyst,128000.0,SE
Data Analyst,64000.0,SE
Data Architect,155000.0,SE
Data Architect,120000.0,SE
Data Architect,220000.0,SE
Data Architect,96600.0,SE
Research Engineer,237600.0,MI
Research Engineer,146900.0,MI
Business Intelligence Analyst,149414.0,MI
Business Intelligence Analyst,93384.0,MI
Business Intelligence Analyst,185000.0,SE
Business Intelligence Analyst,115000.0,SE
Data Scientist,185000.0,SE
Data Scientist,100000.0,SE
Data Management Analyst,172000.0,SE
Data Management Analyst,75600.0,SE
Data Management Manager,193000.0,MI
Data Management Manager,84600.0,MI
Data Management Specialist,123000.0,MI
Data Management Specialist,54000.0,MI
Data Manager,83300.0,MI
Data Manager,47500.0,MI
Research Engineer,234000.0,SE
Research Engineer,146000.0,SE
Data Engineer,147430.0,SE
Data Engineer,88275.0,SE
Data Engineer,173300.0,MI
Data Engineer,95000.0,MI
Data Engineer,137000.0,MI
Data Engineer,60300.0,MI
Data Engineer,220000.0,SE
Data Engineer,96600.0,SE
Data Engineer,172000.0,MI
Data Engineer,75600.0,MI
ETL Engineer,172000.0,MI
ETL Engineer,75600.0,MI
Data Analyst,62000.0,EN
Data Analyst,39000.0,EN
Data Analyst,123625.0,EN
Data Analyst,77265.0,EN
Data Analyst,93000.0,MI
Data Analyst,63000.0,MI
Data Analyst,115000.0,SE
Data Analyst,80000.0,SE
Data Analyst,137000.0,EN
Data Analyst,60400.0,EN
Data Architect,193000.0,SE
Data Architect,84600.0,SE
Applied Scientist,251600.0,SE
Applied Scientist,120100.0,SE
Data Visualization Engineer,172000.0,MI
Data Visualization Engineer,75600.0,MI
Data Visualization Specialist,137000.0,MI
Data Visualization Specialist,60400.0,MI
Machine Learning Engineer,172000.0,MI
Machine Learning Engineer,75600.0,MI
AI Engineer,285000.0,SE
AI Engineer,125600.0,SE
Data Architect,149925.0,SE
Data Architect,91260.0,SE
Data Scientist,150000.0,SE
Data Scientist,120000.0,SE
Data Scientist,175275.0,MI
Data Scientist,93374.0,MI
Data Scientist,172000.0,EN
Data Scientist,75600.0,EN
Data Scientist,202800.0,MI
Data Scientist,109200.0,MI
Data Scientist,100000.0,SE
Data Scientist,100000.0,SE
Data Scientist,172000.0,EN
Data Scientist,75600.0,EN
Data Scientist,172000.0,EN
Data Scientist,75600.0,EN
Research Engineer,159850.0,MI
Research Engineer,79900.0,MI
Data Specialist,139200.0,SE
Data Specialist,87100.0,SE
Data Specialist,82800.0,MI
Data Specialist,61200.0,MI
Business Intelligence,144300.0,SE
Business Intelligence,104800.0,SE
Business Intelligence Analyst,112200.0,SE
Business Intelligence Analyst,88400.0,SE
Data Scientist,229300.0,SE
Data Scientist,127300.0,SE
Data Scientist,227900.0,SE
Data Scientist,126600.0,SE
Data Scientist,279400.0,MI
Data Scientist,250553.0,MI
Data Scientist,211000.0,SE
Data Scientist,142000.0,SE
Data Scientist,174600.0,MI
Data Scientist,81900.0,MI
Data Scientist,206800.0,EN
Data Scientist,97500.0,EN
Business Intelligence Engineer,174000.0,MI
Business Intelligence Engineer,132000.0,MI
Business Intelligence Engineer,174000.0,MI
Business Intelligence Engineer,132000.0,MI
Business Intelligence Engineer,185000.0,SE
Business Intelligence Engineer,89600.0,SE
Analytics Engineer,720000.0,MI
Analytics Engineer,170000.0,MI
Research Scientist,240240.0,MI
Research Scientist,221596.0,MI
Research Scientist,250200.0,SE
Research Scientist,117200.0,SE
Data Analyst,140000.0,EN
Data Analyst,115000.0,EN
Machine Learning Engineer,232000.0,SE
Machine Learning Engineer,208000.0,SE
Machine Learning Engineer,250200.0,SE
Machine Learning Engineer,117200.0,SE
Data Architect,170000.0,SE
Data Architect,150000.0,SE
Data Manager,127000.0,SE
Data Manager,85000.0,SE
Data Analyst,120000.0,SE
Data Analyst,100000.0,SE
Data Analyst,164000.0,MI
Data Analyst,101000.0,MI
Data Analyst,207300.0,SE
Data Analyst,133300.0,SE
Data Analyst,155000.0,MI
Data Analyst,140000.0,MI
Data Analytics Lead,150000.0,SE
Data Analytics Lead,105000.0,SE
Data Analyst,70000.0,EN
Data Analyst,60000.0,EN
Data Engineer,259000.0,SE
Data Engineer,204000.0,SE
Data Engineer,120000.0,MI
Data Engineer,80000.0,MI
Research Analyst,78000.0,MI
Research Analyst,52000.0,MI
Data Scientist,149800.0,MI
Data Scientist,70800.0,MI
Data Scientist,220000.0,SE
Data Scientist,137500.0,SE
Data Scientist,144300.0,SE
Data Scientist,104800.0,SE
Research Analyst,175000.0,SE
Research Analyst,130000.0,SE
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,90000.0,MI
Data Engineer,50000.0,MI
Data Engineer,128000.0,MI
Data Engineer,81500.0,MI
Data Engineer,117000.0,MI
Data Engineer,81500.0,MI
Data Engineer,111500.0,MI
Data Engineer,81500.0,MI
Data Engineer,275000.0,SE
Data Engineer,225000.0,SE
Data Analyst,193000.0,SE
Data Analyst,84600.0,SE
Business Intelligence Analyst,134100.0,EN
Business Intelligence Analyst,59700.0,EN
Data Scientist,267900.0,SE
Data Scientist,234700.0,SE
Data Scientist,229300.0,SE
Data Scientist,127300.0,SE
Data Strategist,185000.0,MI
Data Strategist,150000.0,MI
Data Specialist,124800.0,MI
Data Specialist,74900.0,MI
Data Engineer,150000.0,MI
Data Engineer,130000.0,MI
Analytics Engineer,193000.0,SE
Analytics Engineer,164050.0,SE
Analytics Engineer,176000.0,MI
Analytics Engineer,117000.0,MI
Machine Learning Engineer,256500.0,MI
Machine Learning Engineer,170700.0,MI
Business Intelligence Engineer,156476.0,SE
Business Intelligence Engineer,104981.0,SE
Business Intelligence Engineer,250200.0,SE
Business Intelligence Engineer,117200.0,SE
Research Engineer,340000.0,MI
Research Engineer,295000.0,MI
Business Intelligence Analyst,163000.0,SE
Business Intelligence Analyst,135000.0,SE
Data Engineer,110000.0,SE
Data Engineer,76500.0,SE
Data Scientist,196900.0,MI
Data Scientist,184216.0,MI
Data Scientist,266000.0,SE
Data Scientist,177000.0,SE
Data Scientist,145000.0,SE
Data Scientist,145000.0,SE
Data Scientist,158400.0,SE
Data Scientist,105000.0,SE
Data Scientist,106700.0,MI
Data Scientist,106700.0,MI
Data Scientist,250200.0,SE
Data Scientist,117200.0,SE
Data Engineer,279400.0,MI
Data Engineer,248920.0,MI
Data Engineer,314000.0,EX
Data Engineer,253000.0,EX
Data Engineer,196900.0,MI
Data Engineer,185586.0,MI
Data Engineer,304000.0,SE
Data Engineer,244000.0,SE
Data Engineer,180000.0,SE
Data Engineer,140000.0,SE
Data Engineer,209000.0,SE
Data Engineer,145000.0,SE
Data Engineer,167500.0,SE
Data Engineer,106500.0,SE
Data Engineer,128000.0,SE
Data Engineer,81500.0,SE
Data Engineer,208800.0,MI
Data Engineer,98300.0,MI
Data Engineer,205600.0,MI
Data Engineer,118900.0,MI
Data Analyst,174400.0,SE
Data Analyst,116300.0,SE
Data Analyst,268400.0,SE
Data Analyst,179000.0,SE
Data Analytics Manager,180400.0,SE
Data Analytics Manager,138800.0,SE
Data Analyst,207000.0,SE
Data Analyst,153000.0,SE
Data Analyst,70000.0,MI
Data Analyst,51000.0,MI
Data Analyst,97500.0,EN
Data Analyst,80000.0,EN
Data Analyst,97500.0,EN
Data Analyst,80000.0,EN
Machine Learning Engineer,200200.0,SE
Machine Learning Engineer,186248.0,SE
Machine Learning Quality Engineer,188400.0,MI
Machine Learning Quality Engineer,121600.0,MI
Machine Learning Engineer,304000.0,SE
Machine Learning Engineer,244000.0,SE
Machine Learning Engineer,220000.0,SE
Machine Learning Engineer,183000.0,SE
Machine Learning Engineer,157476.0,SE
Machine Learning Engineer,104981.0,SE
Machine Learning Engineer,150000.0,MI
Machine Learning Engineer,130000.0,MI
Machine Learning Engineer,135000.0,MI
Machine Learning Engineer,95000.0,MI
Research Scientist,200200.0,SE
Research Scientist,183523.0,SE
Research Scientist,337000.0,SE
Research Scientist,237000.0,SE
Research Scientist,200000.0,SE
Research Scientist,136000.0,SE
Research Scientist,294700.0,SE
Research Scientist,170500.0,SE
Research Scientist,145000.0,SE
Research Scientist,103000.0,SE
Data Architect,200000.0,SE
Data Architect,147000.0,SE
Data Architect,150000.0,SE
Data Architect,100000.0,SE
Data Architect,193000.0,SE
Data Architect,84600.0,SE
Machine Learning Engineer,172000.0,MI
Machine Learning Engineer,75600.0,MI
Data Scientist,138000.0,MI
Data Scientist,86000.0,MI
Data Scientist,199700.0,MI
Data Scientist,70800.0,MI
Data Scientist,132300.0,SE
Data Scientist,70600.0,SE
Data Scientist,220000.0,SE
Data Scientist,96600.0,SE
Data Scientist,173900.0,SE
Data Scientist,71000.0,SE
Data Scientist,172000.0,MI
Data Scientist,75600.0,MI
Data Scientist,223500.0,EN
Data Scientist,109100.0,EN
Data Scientist,172000.0,MI
Data Scientist,75600.0,MI
Research Analyst,180000.0,SE
Research Analyst,140000.0,SE
Research Analyst,80000.0,EN
Research Analyst,60000.0,EN
Research Analyst,137000.0,EN
Research Analyst,60400.0,EN
Business Intelligence Developer,137000.0,EN
Business Intelligence Developer,60400.0,EN
AI Engineer,200000.0,SE
AI Engineer,160000.0,SE
Data Quality Engineer,137000.0,MI
Data Quality Engineer,60400.0,MI
Research Engineer,179000.0,SE
Research Engineer,112000.0,SE
Data Product Manager,170400.0,SE
Data Product Manager,123800.0,SE
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,121586.0,MI
Data Engineer,76115.0,MI
Data Engineer,172000.0,SE
Data Engineer,75600.0,SE
Data Engineer,275000.0,SE
Data Engineer,225000.0,SE
Data Analyst,137000.0,MI
Data Analyst,60300.0,MI
Data Analyst,123000.0,EN
Data Analyst,54000.0,EN
Principal Statistical Programmer,218000.0,SE
Principal Statistical Programmer,106200.0,SE
Data Engineer,288400.0,SE
Data Engineer,144200.0,SE
Data Engineer,156200.0,SE
Data Engineer,82400.0,SE
Data Engineer,147400.0,MI
Data Engineer,60900.0,MI
Data Engineer,53100.0,EN
Data Engineer,31900.0,EN
Machine Learning Modeler,245400.0,SE
Machine Learning Modeler,139000.0,SE
Business Intelligence Analyst,166363.0,SE
Business Intelligence Analyst,103977.0,SE
Business Intelligence Analyst,110679.0,MI
Business Intelligence Analyst,73786.0,MI
Data Analyst,125000.0,SE
Data Analyst,110000.0,SE
Data Scientist,177500.0,SE
Data Scientist,117500.0,SE
Data Scientist,297000.0,SE
Data Scientist,138000.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,195000.0,SE
Data Scientist,147500.0,SE
Data Scientist,212800.0,MI
Data Scientist,125500.0,MI
Data Scientist,247600.0,SE
Data Scientist,143300.0,SE
Data Engineer,200000.0,SE
Data Engineer,147000.0,SE
Data Engineer,117000.0,MI
Data Engineer,81500.0,MI
Data Engineer,90000.0,MI
Data Engineer,70000.0,MI
Data Engineer,205600.0,MI
Data Engineer,118900.0,MI
Research Scientist,241500.0,SE
Research Scientist,132300.0,SE
Data Analyst,223043.0,MI
Data Analyst,214464.0,MI
Data Analyst,97500.0,EN
Data Analyst,80000.0,EN
Data Analyst,110000.0,EN
Data Analyst,110000.0,EN
Data Analyst,110000.0,MI
Data Analyst,78000.0,MI
Data Analyst,110000.0,EN
Data Analyst,85000.0,EN
Data Analyst,185000.0,SE
Data Analyst,106400.0,SE
Applied Scientist,251600.0,SE
Applied Scientist,120100.0,SE
Machine Learning Engineer,220800.0,SE
Machine Learning Engineer,124800.0,SE
Business Intelligence Analyst,208800.0,EN
Business Intelligence Analyst,98300.0,EN
Business Intelligence Lead,202800.0,SE
Business Intelligence Lead,117300.0,SE
Machine Learning Engineer,297000.0,SE
Machine Learning Engineer,138000.0,SE
Machine Learning Engineer,324000.0,SE
Machine Learning Engineer,159000.0,SE
Machine Learning Engineer,237000.0,SE
Machine Learning Engineer,161200.0,SE
Applied Scientist,251600.0,SE
Applied Scientist,120100.0,SE
Applied Scientist,212800.0,SE
Applied Scientist,129400.0,SE
Data Scientist,231400.0,SE
Data Scientist,186846.0,SE
Data Scientist,230000.0,SE
Data Scientist,135000.0,SE
Data Scientist,230000.0,SE
Data Scientist,135000.0,SE
Data Scientist,230000.0,SE
Data Scientist,135000.0,SE
Data Scientist,230000.0,SE
Data Scientist,135000.0,SE
Data Scientist,202800.0,MI
Data Scientist,109200.0,MI
Business Intelligence,82898.0,EN
Business Intelligence,73424.0,EN
Business Intelligence Engineer,74100.0,EN
Business Intelligence Engineer,53700.0,EN
Data Analyst,137000.0,EN
Data Analyst,60300.0,EN
Data Engineer,115000.0,SE
Data Engineer,80000.0,SE
Research Scientist,234000.0,SE
Research Scientist,146000.0,SE
Research Scientist,200000.0,SE
Research Scientist,96000.0,SE
Research Scientist,246000.0,SE
Research Scientist,118000.0,SE
Data Product Owner,85508.0,MI
Data Product Owner,55000.0,MI
Head of Data,252500.0,EX
Head of Data,151500.0,EX
Business Intelligence Analyst,109700.0,SE
Business Intelligence Analyst,97300.0,SE
Data Scientist,338000.0,SE
Data Scientist,169000.0,SE
Data Scientist,223000.0,SE
Data Scientist,134000.0,SE
Data Manager,77000.0,MI
Data Manager,49000.0,MI
Data Engineer,175888.0,SE
Data Engineer,125634.0,SE
Data Engineer,184920.0,SE
Data Engineer,149469.0,SE
Data Engineer,149750.0,SE
Data Engineer,84500.0,SE
Data Analyst,121000.0,SE
Data Analyst,103000.0,SE
Data Analyst,159000.0,SE
Data Analyst,92000.0,SE
Research Engineer,200000.0,SE
Research Engineer,160000.0,SE
Research Engineer,140000.0,MI
Research Engineer,100000.0,MI
Research Scientist,171000.0,MI
Research Scientist,109000.0,MI
Data Engineer,158000.0,MI
Data Engineer,137000.0,MI
Data Engineer,158000.0,MI
Data Engineer,137000.0,MI
Data Engineer,158000.0,MI
Data Engineer,137000.0,MI
Data Engineer,186000.0,SE
Data Engineer,100000.0,SE
Data Engineer,244000.0,SE
Data Engineer,160000.0,SE
Data Engineer,159000.0,MI
Data Engineer,123000.0,MI
Data Engineer,197000.0,SE
Data Engineer,99000.0,SE
Machine Learning Engineer,211500.0,SE
Machine Learning Engineer,136500.0,SE
Machine Learning Engineer,240500.0,SE
Machine Learning Engineer,192500.0,SE
Machine Learning Engineer,240000.0,SE
Machine Learning Engineer,220000.0,SE
Analytics Engineer,127905.0,SE
Analytics Engineer,115800.0,SE
Data Scientist,235400.0,SE
Data Scientist,201681.0,SE
Data Scientist,288000.0,SE
Data Scientist,189000.0,SE
Data Scientist,130000.0,MI
Data Scientist,130000.0,MI
